
# Curve 0 of 1, 161260 points
# Curve title: "filename using 1:4 every 100"
# x y type
 676064  1571.99  i
 676164  1572  i
 676264  1572.02  i
 676364  1572.01  i
 676464  1571.99  i
 676564  1571.99  i
 676664  1571.99  i
 676764  1572  i
 676864  1572  i
 676964  1572.01  i
 677064  1572  i
 677164  1572.03  i
 677264  1572  i
 677364  1571.98  i
 677464  1571.97  i
 677564  1572  i
 677664  1572.01  i
 677764  1572.02  i
 677864  1572.01  i
 677964  1571.99  i
 678064  1572  i
 678164  1572  i
 678264  1572.02  i
 678364  1571.99  i
 678464  1571.98  i
 678564  1571.99  i
 678664  1572.01  i
 678764  1572.02  i
 678864  1571.98  i
 678964  1572.04  i
 679064  1572.01  i
 679164  1572.01  i
 679264  1572.02  i
 679364  1572.02  i
 679464  1572.02  i
 679564  1572.01  i
 679664  1571.99  i
 679764  1573.02  i
 679864  1573.02  i
 679964  1572.99  i
 680064  1573  i
 680164  1572.99  i
 680264  1573  i
 680364  1573  i
 680464  1573  i
 680564  1573  i
 680664  1573.02  i
 680764  1573  i
 680864  1573.02  i
 680964  1573.01  i
 681064  1573  i
 681164  1573.03  i
 681264  1573  i
 681364  1573.02  i
 681464  1572.99  i
 681564  1573.01  i
 681664  1572.99  i
 681764  1573  i
 681864  1572.99  i
 681964  1573.02  i
 682064  1572.98  i
 682164  1573.03  i
 682264  1573  i
 682364  1572.98  i
 682464  1572.98  i
 682564  1572.99  i
 682664  1572.98  i
 682764  1572.99  i
 682864  1573.01  i
 682964  1573  i
 683064  1572.99  i
 683164  1573.02  i
 683264  1573.01  i
 683364  1572.98  i
 683464  1572.99  i
 683564  1572.01  i
 683664  1571.99  i
 683764  1571.98  i
 683864  1571.97  i
 683964  1572  i
 684064  1571.99  i
 684164  1572.01  i
 684264  1572  i
 684364  1572  i
 684464  1572.03  i
 684564  1572  i
 684664  1572.01  i
 684764  1571.99  i
 684864  1572.02  i
 684964  1571.99  i
 685064  1571.96  i
 685164  1572.01  i
 685264  1572.01  i
 685364  1572.02  i
 685464  1571.97  i
 685564  1571.98  i
 685664  1572  i
 685764  1572  i
 685864  1572  i
 685964  1571.99  i
 686064  1572  i
 686164  1572  i
 686264  1571.98  i
 686364  1572.02  i
 686464  1572.01  i
 686564  1572  i
 686664  1572.02  i
 686764  1571.99  i
 686864  1571.98  i
 686964  1572  i
 687064  1571.99  i
 687164  1571.98  i
 687264  1572  i
 687364  1572  i
 687464  1572.02  i
 687564  1571.97  i
 687664  1572  i
 687764  1572.01  i
 687864  1572.01  i
 687964  1571.98  i
 688064  1571.97  i
 688164  1572  i
 688264  1571.98  i
 688364  1572.01  i
 688464  1572  i
 688564  1571.99  i
 688664  1572.01  i
 688764  1572.02  i
 688864  1572.01  i
 688964  1571.99  i
 689064  1572.01  i
 689164  1571.99  i
 689264  1571.98  i
 689364  1572.02  i
 689464  1572.01  i
 689564  1572.01  i
 689664  1572.02  i
 689764  1572.02  i
 689864  1572.99  i
 689964  1572.97  i
 690064  1573.01  i
 690164  1573.02  i
 690264  1572.99  i
 690364  1573  i
 690464  1572.98  i
 690564  1573  i
 690664  1572.99  i
 690764  1572.98  i
 690864  1573  i
 690964  1573.02  i
 691064  1573  i
 691164  1572.99  i
 691264  1573  i
 691364  1572.95  i
 691464  1572.98  i
 691564  1573.02  i
 691664  1572.99  i
 691764  1573.01  i
 691864  1573.02  i
 691964  1572.97  i
 692064  1573  i
 692164  1573  i
 692264  1573  i
 692364  1573.02  i
 692464  1573.03  i
 692564  1573  i
 692664  1572.99  i
 692764  1572.97  i
 692864  1572.99  i
 692964  1572.97  i
 693064  1572.99  i
 693164  1573.01  i
 693264  1572.99  i
 693364  1573  i
 693464  1573  i
 693564  1573  i
 693664  1572.99  i
 693764  1572.99  i
 693864  1573.02  i
 693964  1572.99  i
 694064  1572.99  i
 694164  1573.01  i
 694264  1572.99  i
 694364  1573.01  i
 694464  1573  i
 694564  1573.01  i
 694664  1573  i
 694764  1572.98  i
 694864  1573  i
 694964  1572.97  i
 695064  1573.03  i
 695164  1573.02  i
 695264  1573  i
 695364  1573  i
 695464  1572.97  i
 695564  1573.01  i
 695664  1573  i
 695764  1573  i
 695864  1572.98  i
 695964  1572.99  i
 696064  1573.01  i
 696164  1573.03  i
 696264  1573  i
 696364  1572.98  i
 696464  1572.99  i
 696564  1572.99  i
 696664  1573.03  i
 696764  1573  i
 696864  1573.02  i
 696964  1573  i
 697064  1573  i
 697164  1572.99  i
 697264  1572.99  i
 697364  1573.02  i
 697464  1573  i
 697564  1573.01  i
 697664  1573.02  i
 697764  1573  i
 697864  1572.96  i
 697964  1573.02  i
 698064  1573.01  i
 698164  1573  i
 698264  1572.99  i
 698364  1572.98  i
 698464  1573.02  i
 698564  1572.99  i
 698664  1572.99  i
 698764  1573  i
 698864  1573.02  i
 698964  1573  i
 699064  1573.01  i
 699164  1572.99  i
 699264  1572.99  i
 699364  1572.98  i
 699464  1572.98  i
 699564  1573  i
 699664  1573.03  i
 699764  1573.01  i
 699864  1572.98  i
 699964  1572.99  i
 700064  1572.01  i
 700164  1572  i
 700264  1571.99  i
 700364  1572.01  i
 700464  1571.98  i
 700564  1571.99  i
 700664  1572.02  i
 700764  1571.99  i
 700864  1571.99  i
 700964  1572  i
 701064  1571.97  i
 701164  1571.98  i
 701264  1571.99  i
 701364  1571.98  i
 701464  1571.99  i
 701564  1571.99  i
 701664  1572.01  i
 701764  1571.96  i
 701864  1572  i
 701964  1571.98  i
 702064  1572.02  i
 702164  1572  i
 702264  1571.99  i
 702364  1572.02  i
 702464  1572.03  i
 702564  1572.01  i
 702664  1572.01  i
 702764  1571.99  i
 702864  1572  i
 702964  1571.99  i
 703064  1572  i
 703164  1571.97  i
 703264  1572.02  i
 703364  1572.01  i
 703464  1571.99  i
 703564  1572  i
 703664  1572.01  i
 703764  1572  i
 703864  1572.01  i
 703964  1572  i
 704064  1572  i
 704164  1571.01  i
 704264  1570.99  i
 704364  1571.01  i
 704464  1571  i
 704564  1570.98  i
 704664  1570.99  i
 704764  1570.99  i
 704864  1570.99  i
 704964  1571.01  i
 705064  1570.98  i
 705164  1570.98  i
 705264  1571  i
 705364  1571  i
 705464  1570.98  i
 705564  1571.01  i
 705664  1571  i
 705764  1570.99  i
 705864  1571.03  i
 705964  1571.01  i
 706064  1570.99  i
 706164  1570.99  i
 706264  1571.01  i
 706364  1571  i
 706464  1571.01  i
 706564  1570.99  i
 706664  1571.02  i
 706764  1572.01  i
 706864  1571.99  i
 706964  1572.01  i
 707064  1572.01  i
 707164  1571.99  i
 707264  1572  i
 707364  1571.98  i
 707464  1570.99  i
 707564  1570.99  i
 707664  1570.99  i
 707764  1571.02  i
 707864  1571  i
 707964  1571  i
 708064  1571  i
 708164  1571.01  i
 708264  1571  i
 708364  1571.01  i
 708464  1571  i
 708564  1570.98  i
 708664  1571  i
 708764  1570.98  i
 708864  1571.03  i
 708964  1572.01  i
 709064  1572.01  i
 709164  1571.99  i
 709264  1572  i
 709364  1571.99  i
 709464  1571.98  i
 709564  1572.01  i
 709664  1571.99  i
 709764  1572.01  i
 709864  1572.04  i
 709964  1572  i
 710064  1572  i
 710164  1572.02  i
 710264  1572.01  i
 710364  1572  i
 710464  1572.01  i
 710564  1572.01  i
 710664  1572  i
 710764  1572  i
 710864  1571.98  i
 710964  1572  i
 711064  1571.99  i
 711164  1572  i
 711264  1572.01  i
 711364  1572  i
 711464  1572.04  i
 711564  1571.99  i
 711664  1572.01  i
 711764  1572.01  i
 711864  1572  i
 711964  1571.99  i
 712064  1571.02  i
 712164  1571.02  i
 712264  1571  i
 712364  1570.99  i
 712464  1571.01  i
 712564  1570.98  i
 712664  1570.97  i
 712764  1570.96  i
 712864  1571  i
 712964  1571.02  i
 713064  1571.01  i
 713164  1570.99  i
 713264  1570.96  i
 713364  1571.01  i
 713464  1571.01  i
 713564  1571  i
 713664  1570.99  i
 713764  1571.01  i
 713864  1571.02  i
 713964  1570.98  i
 714064  1572  i
 714164  1571.99  i
 714264  1572  i
 714364  1572.02  i
 714464  1571.97  i
 714564  1571.99  i
 714664  1571.99  i
 714764  1572  i
 714864  1571.99  i
 714964  1572.01  i
 715064  1571.98  i
 715164  1571.99  i
 715264  1571.99  i
 715364  1571.99  i
 715464  1572  i
 715564  1571.99  i
 715664  1571.98  i
 715764  1571.97  i
 715864  1572  i
 715964  1572  i
 716064  1572.01  i
 716164  1572  i
 716264  1571.99  i
 716364  1572.02  i
 716464  1572  i
 716564  1571.98  i
 716664  1572.01  i
 716764  1571.99  i
 716864  1571.98  i
 716964  1572.02  i
 717064  1571.98  i
 717164  1572.02  i
 717264  1572  i
 717364  1571.98  i
 717464  1573  i
 717564  1573.01  i
 717664  1573.02  i
 717764  1573.01  i
 717864  1573.02  i
 717964  1573  i
 718064  1572.99  i
 718164  1572.99  i
 718264  1573.01  i
 718364  1572.99  i
 718464  1573.01  i
 718564  1572.99  i
 718664  1574  i
 718764  1573.96  i
 718864  1574.01  i
 718964  1573.99  i
 719064  1574.01  i
 719164  1573.98  i
 719264  1574.01  i
 719364  1573.99  i
 719464  1574.01  i
 719564  1573.97  i
 719664  1573.99  i
 719764  1573.98  i
 719864  1573.97  i
 719964  1574.01  i
 720064  1574.02  i
 720164  1573.98  i
 720264  1574.02  i
 720364  1574.01  i
 720464  1574.03  i
 720564  1574  i
 720664  1574.01  i
 720764  1574.01  i
 720864  1574.02  i
 720964  1574.01  i
 721064  1574.01  i
 721164  1573.97  i
 721264  1573.98  i
 721364  1574.04  i
 721464  1573.96  i
 721564  1574.01  i
 721664  1574  i
 721764  1573.98  i
 721864  1574.99  i
 721964  1574.97  i
 722064  1575.01  i
 722164  1574.98  i
 722264  1576.03  i
 722364  1576  i
 722464  1576.02  i
 722564  1576.01  i
 722664  1576.01  i
 722764  1575.99  i
 722864  1575.97  i
 722964  1575.98  i
 723064  1576  i
 723164  1576.02  i
 723264  1575.99  i
 723364  1575.98  i
 723464  1575.97  i
 723564  1576.01  i
 723664  1576  i
 723764  1576  i
 723864  1576  i
 723964  1576.01  i
 724064  1576  i
 724164  1576.03  i
 724264  1575.98  i
 724364  1575.99  i
 724464  1575.97  i
 724564  1574.99  i
 724664  1575  i
 724764  1574.98  i
 724864  1574.99  i
 724964  1574.98  i
 725064  1575  i
 725164  1575.01  i
 725264  1575  i
 725364  1575.01  i
 725464  1575.02  i
 725564  1575  i
 725664  1575.01  i
 725764  1575.01  i
 725864  1575.03  i
 725964  1575  i
 726064  1574.98  i
 726164  1574.97  i
 726264  1574.99  i
 726364  1575.01  i
 726464  1575.01  i
 726564  1575.01  i
 726664  1575.01  i
 726764  1575.01  i
 726864  1574.98  i
 726964  1575.01  i
 727064  1574.99  i
 727164  1575.01  i
 727264  1574.98  i
 727364  1575.01  i
 727464  1575.02  i
 727564  1574.99  i
 727664  1575.01  i
 727764  1575.02  i
 727864  1575  i
 727964  1575.02  i
 728064  1574.99  i
 728164  1575  i
 728264  1574.99  i
 728364  1575.02  i
 728464  1574.99  i
 728564  1575  i
 728664  1574.99  i
 728764  1574.98  i
 728864  1575  i
 728964  1575.02  i
 729064  1574.97  i
 729164  1575  i
 729264  1575.02  i
 729364  1575  i
 729464  1575.01  i
 729564  1574.99  i
 729664  1575.01  i
 729764  1574.99  i
 729864  1575.02  i
 729964  1575.03  i
 730064  1575  i
 730164  1574.99  i
 730264  1575  i
 730364  1574.98  i
 730464  1574.99  i
 730564  1575.01  i
 730664  1575  i
 730764  1574.98  i
 730864  1574.98  i
 730964  1575.01  i
 731064  1574.99  i
 731164  1575.01  i
 731264  1574.97  i
 731364  1576.01  i
 731464  1576.02  i
 731564  1576  i
 731664  1576.01  i
 731764  1575.99  i
 731864  1576.01  i
 731964  1576.01  i
 732064  1576.01  i
 732164  1576.01  i
 732264  1576  i
 732364  1576  i
 732464  1575.98  i
 732564  1576  i
 732664  1575.99  i
 732764  1575.99  i
 732864  1576.98  i
 732964  1577  i
 733064  1576.99  i
 733164  1576.99  i
 733264  1576.98  i
 733364  1577.01  i
 733464  1577  i
 733564  1576.99  i
 733664  1577  i
 733764  1577  i
 733864  1577.01  i
 733964  1577.02  i
 734064  1576.02  i
 734164  1576.01  i
 734264  1575.99  i
 734364  1575.99  i
 734464  1576.02  i
 734564  1575.99  i
 734664  1576.01  i
 734764  1576.04  i
 734864  1575.99  i
 734964  1575.97  i
 735064  1576  i
 735164  1576.02  i
 735264  1576  i
 735364  1576.01  i
 735464  1576.01  i
 735564  1576.01  i
 735664  1576  i
 735764  1576  i
 735864  1576.02  i
 735964  1576.01  i
 736064  1576  i
 736164  1576  i
 736264  1575.98  i
 736364  1576.01  i
 736464  1575.98  i
 736564  1575.99  i
 736664  1575.98  i
 736764  1575.99  i
 736864  1576.02  i
 736964  1576.03  i
 737064  1576.02  i
 737164  1575.99  i
 737264  1575.99  i
 737364  1576  i
 737464  1576.01  i
 737564  1576  i
 737664  1576.03  i
 737764  1575.96  i
 737864  1575.99  i
 737964  1576.02  i
 738064  1576  i
 738164  1575.98  i
 738264  1574.98  i
 738364  1575.01  i
 738464  1574.99  i
 738564  1575  i
 738664  1575.03  i
 738764  1575.01  i
 738864  1575.04  i
 738964  1574.98  i
 739064  1575  i
 739164  1575.02  i
 739264  1574.98  i
 739364  1574.99  i
 739464  1575.98  i
 739564  1576.02  i
 739664  1576  i
 739764  1576.01  i
 739864  1576.02  i
 739964  1576.03  i
 740064  1575.99  i
 740164  1575.99  i
 740264  1575.99  i
 740364  1575.99  i
 740464  1576.01  i
 740564  1576  i
 740664  1575.99  i
 740764  1576  i
 740864  1576.01  i
 740964  1576  i
 741064  1575.99  i
 741164  1576.02  i
 741264  1576.03  i
 741364  1576.02  i
 741464  1575.01  i
 741564  1575  i
 741664  1574.98  i
 741764  1574.99  i
 741864  1575.01  i
 741964  1574.98  i
 742064  1575.03  i
 742164  1575.02  i
 742264  1575.01  i
 742364  1575  i
 742464  1575  i
 742564  1574.99  i
 742664  1575  i
 742764  1574.99  i
 742864  1575.01  i
 742964  1575.03  i
 743064  1574.98  i
 743164  1575.02  i
 743264  1576.02  i
 743364  1576.02  i
 743464  1575.99  i
 743564  1576.01  i
 743664  1576.02  i
 743764  1576.02  i
 743864  1576.01  i
 743964  1574.98  i
 744064  1574.99  i
 744164  1574.97  i
 744264  1574.96  i
 744364  1575  i
 744464  1574.98  i
 744564  1573.99  i
 744664  1575.02  i
 744764  1575  i
 744864  1575.01  i
 744964  1574.99  i
 745064  1575  i
 745164  1575.01  i
 745264  1575.01  i
 745364  1576.01  i
 745464  1575.97  i
 745564  1576.01  i
 745664  1576.02  i
 745764  1576.01  i
 745864  1575.99  i
 745964  1576.02  i
 746064  1575  i
 746164  1573.99  i
 746264  1574.02  i
 746364  1574.02  i
 746464  1573.99  i
 746564  1573.99  i
 746664  1573.98  i
 746764  1574.01  i
 746864  1574.01  i
 746964  1573.97  i
 747064  1574.01  i
 747164  1574  i
 747264  1574.01  i
 747364  1573.98  i
 747464  1573.96  i
 747564  1573.99  i
 747664  1573.99  i
 747764  1573.99  i
 747864  1573.99  i
 747964  1574.02  i
 748064  1574.02  i
 748164  1574  i
 748264  1573.99  i
 748364  1574.02  i
 748464  1574.01  i
 748564  1573.99  i
 748664  1574  i
 748764  1574.02  i
 748864  1574  i
 748964  1574  i
 749064  1574  i
 749164  1574  i
 749264  1574.01  i
 749364  1574.01  i
 749464  1574.01  i
 749564  1573.96  i
 749664  1574  i
 749764  1574.01  i
 749864  1574.01  i
 749964  1573.99  i
 750064  1574.04  i
 750164  1575  i
 750264  1574.99  i
 750364  1575  i
 750464  1574.99  i
 750564  1574.98  i
 750664  1575.02  i
 750764  1575.04  i
 750864  1574.96  i
 750964  1574.99  i
 751064  1575.99  i
 751164  1575.99  i
 751264  1575.98  i
 751364  1576.01  i
 751464  1576.01  i
 751564  1576.01  i
 751664  1575.97  i
 751764  1575.98  i
 751864  1576.02  i
 751964  1576.02  i
 752064  1576.01  i
 752164  1576.02  i
 752264  1576.99  i
 752364  1576.97  i
 752464  1577.02  i
 752564  1577  i
 752664  1576.99  i
 752764  1577  i
 752864  1577.01  i
 752964  1576.99  i
 753064  1577.01  i
 753164  1577  i
 753264  1577.02  i
 753364  1577  i
 753464  1576.98  i
 753564  1577.01  i
 753664  1577.01  i
 753764  1577  i
 753864  1577.02  i
 753964  1576.97  i
 754064  1577.01  i
 754164  1576.99  i
 754264  1577.02  i
 754364  1577.03  i
 754464  1576.98  i
 754564  1577  i
 754664  1577.02  i
 754764  1576.99  i
 754864  1577.02  i
 754964  1577  i
 755064  1577  i
 755164  1577.01  i
 755264  1577  i
 755364  1576.99  i
 755464  1577  i
 755564  1577.01  i
 755664  1576.98  i
 755764  1577.01  i
 755864  1577.02  i
 755964  1577  i
 756064  1577  i
 756164  1576.97  i
 756264  1577.01  i
 756364  1577  i
 756464  1577.02  i
 756564  1577  i
 756664  1577  i
 756764  1577  i
 756864  1577.02  i
 756964  1576.98  i
 757064  1577.01  i
 757164  1576.99  i
 757264  1575.99  i
 757364  1575.98  i
 757464  1576.01  i
 757564  1576  i
 757664  1577  i
 757764  1577.03  i
 757864  1576.98  i
 757964  1576.98  i
 758064  1577  i
 758164  1577  i
 758264  1576.98  i
 758364  1577.02  i
 758464  1577  i
 758564  1576.99  i
 758664  1576.99  i
 758764  1576.99  i
 758864  1577  i
 758964  1577.02  i
 759064  1576.99  i
 759164  1577  i
 759264  1576.98  i
 759364  1577.02  i
 759464  1577.03  i
 759564  1576.98  i
 759664  1576.98  i
 759764  1577  i
 759864  1576.97  i
 759964  1576.99  i
 760064  1577.03  i
 760164  1576.98  i
 760264  1577  i
 760364  1576.98  i
 760464  1577.02  i
 760564  1577  i
 760664  1576.97  i
 760764  1577.02  i
 760864  1577  i
 760964  1577  i
 761064  1576.96  i
 761164  1575.99  i
 761264  1576.01  i
 761364  1575.98  i
 761464  1575.98  i
 761564  1575.98  i
 761664  1576  i
 761764  1576.02  i
 761864  1575.98  i
 761964  1576.01  i
 762064  1576.01  i
 762164  1577.01  i
 762264  1576.01  i
 762364  1575.98  i
 762464  1575.98  i
 762564  1577  i
 762664  1577.04  i
 762764  1576.99  i
 762864  1576.98  i
 762964  1576.98  i
 763064  1576.99  i
 763164  1577  i
 763264  1576.97  i
 763364  1577.03  i
 763464  1577.02  i
 763564  1577.01  i
 763664  1576.99  i
 763764  1576.97  i
 763864  1577  i
 763964  1577.01  i
 764064  1577.04  i
 764164  1577.01  i
 764264  1577.01  i
 764364  1576.99  i
 764464  1576.98  i
 764564  1577  i
 764664  1576.99  i
 764764  1577.02  i
 764864  1576.99  i
 764964  1577  i
 765064  1576.99  i
 765164  1577.03  i
 765264  1577  i
 765364  1577.02  i
 765464  1577.01  i
 765564  1576  i
 765664  1574.99  i
 765764  1574.98  i
 765864  1574.97  i
 765964  1575.01  i
 766064  1575  i
 766164  1575  i
 766264  1575.03  i
 766364  1575  i
 766464  1574.01  i
 766564  1574.02  i
 766664  1574  i
 766764  1573.96  i
 766864  1573.99  i
 766964  1573.98  i
 767064  1574.02  i
 767164  1573.99  i
 767264  1574  i
 767364  1574.02  i
 767464  1573.99  i
 767564  1574.02  i
 767664  1573.97  i
 767764  1573.97  i
 767864  1574  i
 767964  1574.02  i
 768064  1574.98  i
 768164  1574.97  i
 768264  1575  i
 768364  1575.01  i
 768464  1575.02  i
 768564  1575  i
 768664  1575.03  i
 768764  1574  i
 768864  1574.01  i
 768964  1573.99  i
 769064  1574  i
 769164  1574.01  i
 769264  1574.02  i
 769364  1574.01  i
 769464  1574.05  i
 769564  1574  i
 769664  1574.02  i
 769764  1574.01  i
 769864  1574  i
 769964  1574  i
 770064  1574.99  i
 770164  1574.98  i
 770264  1575  i
 770364  1574.99  i
 770464  1575.01  i
 770564  1574.96  i
 770664  1574.99  i
 770764  1575.01  i
 770864  1574.98  i
 770964  1575  i
 771064  1576.01  i
 771164  1575.99  i
 771264  1575.98  i
 771364  1576.01  i
 771464  1576.01  i
 771564  1576  i
 771664  1576.01  i
 771764  1576.01  i
 771864  1575.98  i
 771964  1576.01  i
 772064  1575.98  i
 772164  1576.02  i
 772264  1576.02  i
 772364  1575.97  i
 772464  1576.01  i
 772564  1576.01  i
 772664  1575.99  i
 772764  1575.98  i
 772864  1576.01  i
 772964  1576.01  i
 773064  1576.01  i
 773164  1576.02  i
 773264  1575.98  i
 773364  1576  i
 773464  1575.99  i
 773564  1576.01  i
 773664  1576  i
 773764  1575.97  i
 773864  1576.02  i
 773964  1575.99  i
 774064  1576.01  i
 774164  1576  i
 774264  1576.01  i
 774364  1576.01  i
 774464  1575.99  i
 774564  1575.97  i
 774664  1576  i
 774764  1575.99  i
 774864  1576.01  i
 774964  1576.03  i
 775064  1576.02  i
 775164  1576.02  i
 775264  1576.01  i
 775364  1575.99  i
 775464  1576  i
 775564  1576.01  i
 775664  1576  i
 775764  1575.99  i
 775864  1577  i
 775964  1576.98  i
 776064  1577  i
 776164  1577.98  i
 776264  1578.02  i
 776364  1578.02  i
 776464  1579.02  i
 776564  1579.02  i
 776664  1579  i
 776764  1579.03  i
 776864  1579.01  i
 776964  1579.01  i
 777064  1579.99  i
 777164  1580.02  i
 777264  1580.01  i
 777364  1580.01  i
 777464  1580  i
 777564  1580  i
 777664  1580  i
 777764  1579.99  i
 777864  1580  i
 777964  1580  i
 778064  1580  i
 778164  1580.01  i
 778264  1580  i
 778364  1579.99  i
 778464  1580.01  i
 778564  1579.98  i
 778664  1580  i
 778764  1580  i
 778864  1580  i
 778964  1580  i
 779064  1580.02  i
 779164  1580.01  i
 779264  1580  i
 779364  1579.99  i
 779464  1580  i
 779564  1579.98  i
 779664  1580.02  i
 779764  1579.98  i
 779864  1581.01  i
 779964  1580.98  i
 780064  1581  i
 780164  1581.01  i
 780264  1581.02  i
 780364  1580.99  i
 780464  1580.98  i
 780564  1581  i
 780664  1580.97  i
 780764  1580.01  i
 780864  1580  i
 780964  1580.02  i
 781064  1580  i
 781164  1579.98  i
 781264  1579.99  i
 781364  1580  i
 781464  1581.01  i
 781564  1581.01  i
 781664  1581.02  i
 781764  1581.01  i
 781864  1581  i
 781964  1581.01  i
 782064  1581.02  i
 782164  1581.02  i
 782264  1580.98  i
 782364  1580.99  i
 782464  1580  i
 782564  1580  i
 782664  1579.98  i
 782764  1579.99  i
 782864  1579.97  i
 782964  1579.01  i
 783064  1579.01  i
 783164  1578.99  i
 783264  1579.02  i
