
# Curve 0 of 1, 167240 points
# Curve title: "filename using 1:4 every 100"
# x y type
 53248  496.019  i
 53348  496.03  i
 53448  496.006  i
 53548  495.987  i
 53648  495.996  i
 53748  496.002  i
 53848  495.995  i
 53948  495.999  i
 54048  495.976  i
 54148  496.004  i
 54248  496.024  i
 54348  495.992  i
 54448  495.978  i
 54548  496.01  i
 54648  496.011  i
 54748  496.001  i
 54848  495.993  i
 54948  495.981  i
 55048  496.005  i
 55148  496.004  i
 55248  496.025  i
 55348  496.016  i
 55448  495.975  i
 55548  496.014  i
 55648  496.011  i
 55748  495.987  i
 55848  496.004  i
 55948  495.991  i
 56048  496.002  i
 56148  496.017  i
 56248  496.022  i
 56348  496.014  i
 56448  496.005  i
 56548  495.998  i
 56648  496.006  i
 56748  496.001  i
 56848  495.984  i
 56948  496.018  i
 57048  495.981  i
 57148  496.033  i
 57248  496.004  i
 57348  496.005  i
 57448  495.992  i
 57548  496.002  i
 57648  496.009  i
 57748  495.982  i
 57848  495.994  i
 57948  496.01  i
 58048  496.023  i
 58148  496.019  i
 58248  495.969  i
 58348  495.981  i
 58448  496.007  i
 58548  495.978  i
 58648  495.995  i
 58748  495.991  i
 58848  495.988  i
 58948  496.015  i
 59048  496.022  i
 59148  496.019  i
 59248  496.012  i
 59348  496.019  i
 59448  495.994  i
 59548  496.009  i
 59648  496.002  i
 59748  495.985  i
 59848  496.003  i
 59948  495.979  i
 60048  495.985  i
 60148  496.011  i
 60248  496.006  i
 60348  496.023  i
 60448  495.979  i
 60548  496.001  i
 60648  496.025  i
 60748  496.008  i
 60848  496.006  i
 60948  496.03  i
 61048  495.99  i
 61148  495.995  i
 61248  495.988  i
 61348  496.018  i
 61448  495.972  i
 61548  496.021  i
 61648  495.99  i
 61748  495.989  i
 61848  496.026  i
 61948  495.992  i
 62048  496.015  i
 62148  495.998  i
 62248  496  i
 62348  496.022  i
 62448  495.977  i
 62548  495.992  i
 62648  495.993  i
 62748  495.995  i
 62848  496.009  i
 62948  495.994  i
 63048  495.988  i
 63148  496.003  i
 63248  496.002  i
 63348  495.992  i
 63448  495.974  i
 63548  496  i
 63648  495.977  i
 63748  496.016  i
 63848  496.019  i
 63948  496.019  i
 64048  496.022  i
 64148  496.022  i
 64248  495.967  i
 64348  495.989  i
 64448  495.986  i
 64548  496.003  i
 64648  496.021  i
 64748  496  i
 64848  495.988  i
 64948  496.028  i
 65048  496.006  i
 65148  496.015  i
 65248  496  i
 65348  495.995  i
 65448  496.002  i
 65548  495.995  i
 65648  495.966  i
 65748  496.019  i
 65848  496.057  i
 65948  495.996  i
 66048  495.992  i
 66148  496.015  i
 66248  496.031  i
 66348  496.017  i
 66448  495.988  i
 66548  496.011  i
 66648  495.986  i
 66748  496.012  i
 66848  495.986  i
 66948  495.991  i
 67048  495.989  i
 67148  495.967  i
 67248  495.986  i
 67348  496.032  i
 67448  495.984  i
 67548  496.013  i
 67648  496.016  i
 67748  495.987  i
 67848  496  i
 67948  496.007  i
 68048  496  i
 68148  495.988  i
 68248  495.975  i
 68348  495.996  i
 68448  495.992  i
 68548  495.998  i
 68648  496.014  i
 68748  496.003  i
 68848  496.029  i
 68948  496.022  i
 69048  496.011  i
 69148  496.013  i
 69248  496.928  i
 69348  499.016  i
 69448  499  i
 69548  497.998  i
 69648  499.01  i
 69748  498.966  i
 69848  495.998  i
 69948  488.004  i
 70048  484.009  i
 70148  479.998  i
 70248  479.977  i
 70348  479.998  i
 70448  483.994  i
 70548  488.008  i
 70648  487.998  i
 70748  487.978  i
 70848  487  i
 70948  486.993  i
 71048  486.032  i
 71148  486.992  i
 71248  489.012  i
 71348  488.206  i
 71448  490.996  i
 71548  490.03  i
 71648  492.985  i
 71748  495.018  i
 71848  491.025  i
 71948  478.981  i
 72048  475.354  i
 72148  473.991  i
 72248  469.17  i
 72348  461.806  i
 72448  455.987  i
 72548  441.992  i
 72648  440.766  i
 72748  440.015  i
 72848  435.955  i
 72948  430.018  i
 73048  426.016  i
 73148  423.025  i
 73248  421.987  i
 73348  418.969  i
 73448  410.78  i
 73548  401.99  i
 73648  397.995  i
 73748  389.027  i
 73848  386.999  i
 73948  385.022  i
 74048  380.986  i
 74148  378.015  i
 74248  376.594  i
 74348  374.015  i
 74448  368.988  i
 74548  366.979  i
 74648  362.009  i
 74748  357.988  i
 74848  353.014  i
 74948  351.995  i
 75048  351.995  i
 75148  347.062  i
 75248  344.371  i
 75348  340.019  i
 75448  335.976  i
 75548  333.998  i
 75648  334.975  i
 75748  333  i
 75848  330.01  i
 75948  326.013  i
 76048  319.994  i
 76148  313.007  i
 76248  305.997  i
 76348  296.166  i
 76448  294.973  i
 76548  287.262  i
 76648  278.46  i
 76748  271.988  i
 76848  268.011  i
 76948  265.019  i
 77048  254.227  i
 77148  241.976  i
 77248  241.027  i
 77348  232.706  i
 77448  227.013  i
 77548  227.003  i
 77648  223.379  i
 77748  223.005  i
 77848  219.987  i
 77948  218.02  i
 78048  216.028  i
 78148  211.991  i
 78248  208.135  i
 78348  207.99  i
 78448  205.978  i
 78548  202.997  i
 78648  198.993  i
 78748  195.584  i
 78848  190.996  i
 78948  189.025  i
 79048  179.196  i
 79148  177.003  i
 79248  175.015  i
 79348  173.013  i
 79448  169.17  i
 79548  168.008  i
 79648  168.015  i
 79748  165.016  i
 79848  162.015  i
 79948  161.007  i
 80048  159.01  i
 80148  158.009  i
 80248  157.047  i
 80348  155.999  i
 80448  156.014  i
 80548  155.002  i
 80648  153.94  i
 80748  151.977  i
 80848  150.019  i
 80948  149.992  i
 81048  144.019  i
 81148  142.026  i
 81248  143.01  i
 81348  139.974  i
 81448  139.004  i
 81548  137.996  i
 81648  138.016  i
 81748  136.985  i
 81848  137.004  i
 81948  135.995  i
 82048  134.991  i
 82148  136.999  i
 82248  137.006  i
 82348  135.417  i
 82448  136.001  i
 82548  137.981  i
 82648  138.006  i
 82748  137.006  i
 82848  135.982  i
 82948  134.023  i
 83048  131.989  i
 83148  126.024  i
 83248  123.988  i
 83348  122.024  i
 83448  114.145  i
 83548  110.99  i
 83648  107.022  i
 83748  102.99  i
 83848  96.043  i
 83948  91.9902  i
 84048  89.0342  i
 84148  86.9961  i
 84248  88.9971  i
 84348  87.9863  i
 84448  87.0039  i
 84548  83.9951  i
 84648  80.0098  i
 84748  78.9941  i
 84848  79.0078  i
 84948  76.1992  i
 85048  76.9805  i
 85148  63.0147  i
 85248  56.9922  i
 85348  56.9853  i
 85448  54.9941  i
 85548  53.0068  i
 85648  47.9834  i
 85748  49  i
 85848  44.9853  i
 85948  45.0205  i
 86048  41.9932  i
 86148  40.9853  i
 86248  39.0342  i
 86348  32.0176  i
 86448  31.9873  i
 86548  30.9766  i
 86648  29.0049  i
 86748  28.2129  i
 86848  27.9961  i
 86948  28.0039  i
 87048  26.0146  i
 87148  25.0039  i
 87248  23.1875  i
 87348  23.0049  i
 87448  21.0059  i
 87548  20.001  i
 87648  17.0791  i
 87748  14.0088  i
 87848  12.0185  i
 87948  10.9932  i
 88048  7.0332  i
 88148  2.98144  i
 88248  2.00781  i
 88348 -2.00684  i
 88448 -5.97363  i
 88548 -8.98438  i
 88648 -12.0127  i
 88748 -20.9814  i
 88848 -35.0088  i
 88948 -51.6309  i
 89048 -55.9834  i
 89148 -56.0039  i
 89248 -61.0107  i
 89348 -62.0205  i
 89448 -65.9853  i
 89548 -72.0195  i
 89648 -79.0049  i
 89748 -83.9971  i
 89848 -84.9893  i
