
# Curve 0 of 1, 165397 points
# Curve title: "filename using 1:4 every 100"
# x y type
 237568  1615.98  i
 237668  1616.02  i
 237768  1616.02  i
 237868  1616.02  i
 237968  1616  i
 238068  1615.97  i
 238168  1615.98  i
 238268  1616.02  i
 238368  1615.98  i
 238468  1616.01  i
 238568  1615.98  i
 238668  1616  i
 238768  1616  i
 238868  1616.02  i
 238968  1615.96  i
 239068  1616.03  i
 239168  1616.01  i
 239268  1616.01  i
 239368  1616.02  i
 239468  1615.98  i
 239568  1615.99  i
 239668  1616.01  i
 239768  1616.03  i
 239868  1616  i
 239968  1616.02  i
 240068  1615.99  i
 240168  1616  i
 240268  1615.99  i
 240368  1616.02  i
 240468  1616  i
 240568  1616  i
 240668  1615.98  i
 240768  1615.99  i
 240868  1616.03  i
 240968  1616.01  i
 241068  1615.99  i
 241168  1616.02  i
 241268  1616.03  i
 241368  1615.99  i
 241468  1616  i
 241568  1615.98  i
 241668  1615.99  i
 241768  1616.02  i
 241868  1616  i
 241968  1615.99  i
 242068  1615.99  i
 242168  1616.01  i
 242268  1616  i
 242368  1616.03  i
 242468  1616  i
 242568  1616.02  i
 242668  1615.98  i
 242768  1616.01  i
 242868  1616  i
 242968  1616.01  i
 243068  1615.98  i
 243168  1615.99  i
 243268  1615.98  i
 243368  1616.03  i
 243468  1616.01  i
 243568  1615.98  i
 243668  1616  i
 243768  1616  i
 243868  1616.01  i
 243968  1616  i
 244068  1616  i
 244168  1616  i
 244268  1615.99  i
 244368  1616  i
 244468  1616.01  i
 244568  1616.01  i
 244668  1615.99  i
 244768  1616  i
 244868  1616.01  i
 244968  1616.01  i
 245068  1616.02  i
 245168  1616  i
 245268  1616.01  i
 245368  1616  i
 245468  1615.99  i
 245568  1616  i
 245668  1616.02  i
 245768  1615.99  i
 245868  1616.01  i
 245968  1616  i
 246068  1616.01  i
 246168  1616  i
 246268  1616  i
 246368  1616.01  i
 246468  1615.98  i
 246568  1616  i
 246668  1616  i
 246768  1615.99  i
 246868  1616  i
 246968  1615.99  i
 247068  1615.97  i
 247168  1616.01  i
 247268  1616.02  i
 247368  1616.01  i
 247468  1615.98  i
 247568  1616  i
 247668  1616  i
 247768  1615.97  i
 247868  1616.02  i
 247968  1616  i
 248068  1615.99  i
 248168  1616.01  i
 248268  1615.98  i
 248368  1616  i
 248468  1615.97  i
 248568  1616  i
 248668  1616.01  i
 248768  1615.98  i
 248868  1615.99  i
 248968  1615.99  i
 249068  1616  i
 249168  1616  i
 249268  1616.01  i
 249368  1616.01  i
 249468  1616.01  i
 249568  1616.01  i
 249668  1616.02  i
 249768  1615.99  i
 249868  1616.02  i
 249968  1616  i
 250068  1615.97  i
 250168  1615.99  i
 250268  1615.99  i
 250368  1615.97  i
 250468  1616.02  i
 250568  1615.98  i
 250668  1615.97  i
 250768  1615.99  i
 250868  1615.98  i
 250968  1615.98  i
 251068  1615.99  i
 251168  1616  i
 251268  1616.02  i
 251368  1616  i
 251468  1616.01  i
 251568  1616  i
 251668  1616.01  i
 251768  1615.98  i
 251868  1616.01  i
 251968  1615.99  i
 252068  1616.02  i
 252168  1616  i
