
# Curve 0 of 1, 167486 points
# Curve title: "filename using 1:4 every 100"
# x y type
 28672  4009.01  i
 28772  4009  i
 28872  4008.97  i
 28972  4008.97  i
 29072  4008.98  i
 29172  4009  i
 29272  4009.02  i
 29372  4009.02  i
 29472  4009.03  i
 29572  4008.99  i
 29672  4009  i
 29772  4009.01  i
 29872  4008.97  i
 29972  4009  i
 30072  4009.02  i
 30172  4009.02  i
 30272  4008.98  i
 30372  4009  i
 30472  4008.98  i
 30572  4009.01  i
 30672  4009  i
 30772  4008.99  i
 30872  4008.98  i
 30972  4009  i
 31072  4009.01  i
 31172  4009  i
 31272  4009.03  i
 31372  4009  i
 31472  4008.99  i
 31572  4008.98  i
 31672  4009.02  i
 31772  4009  i
 31872  4009.03  i
 31972  4009.01  i
 32072  4009.01  i
 32172  4008.98  i
 32272  4008.99  i
 32372  4008.99  i
 32472  4008.99  i
 32572  4009.01  i
 32672  4009  i
 32772  4009  i
 32872  4009.02  i
 32972  4009  i
 33072  4009.03  i
 33172  4008.98  i
 33272  4009  i
 33372  4008.98  i
 33472  4009.01  i
 33572  4009  i
 33672  4009.01  i
 33772  4008.99  i
 33872  4009  i
 33972  4008.97  i
 34072  4009.01  i
 34172  4008.98  i
 34272  4009  i
 34372  4009  i
 34472  4008.99  i
 34572  4007.01  i
 34672  4003.98  i
 34772  3997.67  i
 34872  3994.99  i
 34972  3994  i
 35072  3984.01  i
 35172  3983  i
 35272  3980.75  i
 35372  3975.99  i
 35472  3974.01  i
 35572  3964.98  i
 35672  3957.03  i
 35772  3956  i
 35872  3944.02  i
 35972  3932.17  i
 36072  3928.01  i
 36172  3915.99  i
 36272  3907.01  i
 36372  3899.02  i
 36472  3896.02  i
 36572  3881.64  i
 36672  3873.02  i
 36772  3866.99  i
 36872  3864.99  i
 36972  3853  i
 37072  3841.01  i
 37172  3835.91  i
 37272  3828.01  i
 37372  3823.01  i
 37472  3811.42  i
 37572  3797  i
 37672  3786.02  i
 37772  3769.51  i
 37872  3761.99  i
 37972  3753.99  i
 38072  3750.54  i
 38172  3730.2  i
 38272  3722.14  i
 38372  3718.03  i
 38472  3716.98  i
 38572  3707.98  i
 38672  3703  i
 38772  3687.05  i
 38872  3675.01  i
 38972  3671.56  i
 39072  3660.41  i
 39172  3652.01  i
 39272  3644.99  i
 39372  3638.02  i
 39472  3631.03  i
 39572  3613.92  i
 39672  3600.41  i
 39772  3588.01  i
 39872  3576  i
 39972  3574.01  i
 40072  3564.99  i
 40172  3548  i
 40272  3542.03  i
 40372  3541.01  i
 40472  3527.99  i
 40572  3524  i
 40672  3516.91  i
 40772  3503.03  i
 40872  3490.57  i
 40972  3475.01  i
 41072  3460  i
 41172  3457.99  i
 41272  3451.08  i
 41372  3435.07  i
 41472  3426.99  i
 41572  3416.04  i
 41672  3414.99  i
 41772  3407.09  i
 41872  3403.99  i
 41972  3399.97  i
 42072  3391.99  i
 42172  3387.43  i
 42272  3377.01  i
 42372  3367.06  i
 42472  3358.03  i
 42572  3355.98  i
 42672  3352  i
 42772  3344.04  i
 42872  3335.19  i
 42972  3331.99  i
 43072  3325.98  i
 43172  3319.56  i
 43272  3309.78  i
 43372  3298  i
 43472  3285.02  i
 43572  3272.99  i
 43672  3266.11  i
 43772  3261.01  i
 43872  3254.03  i
 43972  3249.03  i
 44072  3243.99  i
 44172  3240.99  i
 44272  3230.02  i
 44372  3222.99  i
 44472  3219.99  i
 44572  3216  i
 44672  3203.02  i
 44772  3195.99  i
 44872  3192  i
 44972  3185.36  i
 45072  3182  i
 45172  3180.97  i
 45272  3177.01  i
 45372  3168.01  i
 45472  3164.03  i
 45572  3158.99  i
 45672  3150.03  i
 45772  3146.01  i
 45872  3146.05  i
 45972  3140.14  i
 46072  3135  i
 46172  3132  i
 46272  3126  i
 46372  3123.99  i
 46472  3123  i
 46572  3110.82  i
 46672  3101.99  i
 46772  3100.04  i
 46872  3095.01  i
 46972  3087.98  i
 47072  3078.02  i
 47172  3075.01  i
