           0   37.97616      0.9851085    
           1   28.80948      0.7553581    
           2   14.24418      0.3892810    
           3   7.686839      0.2205485    
           4   5.760548      0.1665314    
           5   4.542279      0.1317714    
           6   3.767401      0.1095970    
           7   3.244088      9.4463691E-02
           8   2.872381      8.3539210E-02
           9   2.590672      7.5134560E-02
          10   2.368700      6.8300672E-02
          11   2.190493      6.2700130E-02
          12   2.043750      5.8166564E-02
          13   1.922302      5.4452252E-02
          14   1.813758      5.1176067E-02
          15   1.713228      4.8220403E-02
          16   1.631693      4.5668971E-02
          17   1.567955      4.3458771E-02
          18   1.505533      4.1373421E-02
          19   1.438646      3.9312709E-02
          20   1.379017      3.7447300E-02
          21   1.329089      3.5876952E-02
          22   1.281900      3.4493003E-02
          23   1.242937      3.3345010E-02
          24   1.213106      3.2401167E-02
          25   1.180277      3.1321399E-02
          26   1.141361      3.0047549E-02
          27   1.107466      2.8968202E-02
          28   1.087261      2.8336091E-02
          29   1.068735      2.7736666E-02
          30   1.041567      2.6915824E-02
          31   1.013882      2.6108008E-02
          32  0.9883333      2.5305469E-02
          33  0.9635490      2.4464710E-02
          34  0.9468529      2.3855627E-02
          35  0.9384271      2.3526086E-02
          36  0.9259440      2.3157943E-02
          37  0.9058245      2.2596061E-02
          38  0.8868226      2.2039061E-02
          39  0.8724660      2.1593362E-02
          40  0.8558849      2.1033468E-02
          41  0.8375236      2.0379964E-02
          42  0.8239082      1.9940626E-02
          43  0.8105033      1.9570516E-02
          44  0.7955695      1.9119656E-02
          45  0.7853746      1.8782293E-02
          46  0.7791932      1.8594587E-02
          47  0.7716055      1.8376028E-02
          48  0.7635244      1.8093515E-02
          49  0.7572657      1.7862316E-02
          50  0.7508273      1.7654562E-02
          51  0.7406514      1.7318321E-02
          52  0.7279611      1.6947325E-02
          53  0.7164797      1.6621096E-02
          54  0.7090716      1.6345873E-02
          55  0.7025108      1.6064160E-02
          56  0.6954171      1.5804740E-02
          57  0.6881403      1.5612283E-02
          58  0.6798239      1.5391892E-02
          59  0.6704298      1.5051679E-02
          60  0.6597745      1.4645165E-02
          61  0.6499797      1.4312244E-02
          62  0.6393943      1.4003580E-02
          63  0.6292492      1.3708248E-02
          64  0.6217836      1.3489920E-02
          65  0.6155272      1.3265067E-02
          66  0.6116448      1.3095682E-02
          67  0.6112494      1.3051616E-02
          68  0.6113296      1.3005896E-02
          69  0.6097704      1.2859089E-02
          70  0.6078210      1.2680680E-02
          71  0.6050187      1.2526353E-02
          72  0.5971829      1.2320380E-02
          73  0.5864109      1.2086218E-02
