          82  0.1531787     -2.0019500E-02
          83  0.1986539     -1.0657500E-02
          84  0.1938603     -1.1577875E-02
          85  0.1743264     -1.5637536E-02
          86  0.2037389     -9.7748935E-03
          87  0.2304548     -4.3390528E-03
          88  0.2208216     -6.3085840E-03
          89  0.2246111     -5.6506502E-03
          90  0.2541302      3.2887331E-04
          91  0.3016628      1.0137038E-02
          92  0.3618406      2.2570184E-02
          93  0.4143584      3.3407655E-02
          94  0.4422819      3.9032411E-02
          95  0.3955379      2.9428538E-02
          96  0.2726132      4.5638410E-03
          97  0.1779854     -1.4573561E-02
          98  0.1796926     -1.4114117E-02
          99  0.2464399     -3.8445435E-04
         100  0.3450128      1.9807354E-02
         101  0.4331141      3.7799794E-02
         102  0.4144983      3.3938088E-02
         103  0.3088787      1.2325819E-02
         104  0.2465116     -3.8817865E-04
         105  0.2373808     -2.2622398E-03
         106  0.2446480     -8.8972092E-04
         107  0.2936396      8.9665959E-03
         108  0.3393512      1.8233882E-02
         109  0.2989744      1.0015829E-02
         110  0.2384442     -2.3437839E-03
         111  0.2882825      7.8352513E-03
         112  0.3881907      2.8317168E-02
         113  0.3713441      2.4880787E-02
         114  0.2615494      2.3034227E-03
         115  0.2161306     -7.1412874E-03
         116  0.2596604      1.6998975E-03
         117  0.2775878      5.4340116E-03
         118  0.2086741     -8.5126627E-03
         119  0.1296699     -2.4551805E-02
         120  0.1332569     -2.3820540E-02
         121  0.1919012     -1.1882253E-02
         122  0.1974180     -1.0710745E-02
         123  0.1328823     -2.3831699E-02
         124  0.1121796     -2.8128158E-02
         125  0.1770558     -1.4971434E-02
         126  0.2208877     -5.9232367E-03
         127  0.1718577     -1.5772967E-02
         128  8.9619912E-02 -3.2526668E-02
         129  5.0570223E-02 -4.0504020E-02
         130  5.9524361E-02 -3.8656365E-02
         131  0.1072666     -2.8946878E-02
         132  0.1857379     -1.3038219E-02
         133  0.2376920     -2.5227428E-03
         134  0.2293096     -4.2265630E-03
         135  0.2464273     -7.0619601E-04
         136  0.3749856      2.5437267E-02
         137  0.4974661      5.0308704E-02
         138  0.4456110      3.9742202E-02
         139  0.2892356      7.9275342E-03
         140  0.1931759     -1.1630543E-02
         141  0.1848495     -1.3387651E-02
         142  0.2115121     -8.0018323E-03
         143  0.2366831     -2.7624411E-03
         144  0.2599967      2.1559296E-03
         145  0.2917235      8.7402100E-03
         146  0.3356857      1.7786281E-02
         147  0.3784543      2.6611444E-02
         148  0.3932981      2.9781321E-02
         149  0.4152629      3.4269597E-02
         150  0.4921143      4.9621038E-02
         151  0.5200756      5.5017691E-02
         152  0.3972347      2.9988809E-02
         153  0.2304081     -3.9403443E-03
         154  0.1341780     -2.3570986E-02
         155  0.1140090     -2.7656274E-02
         156  0.1709565     -1.6031388E-02
         157  0.2576729      1.5231724E-03
         158  0.2690977      3.7689290E-03
         159  0.2032199     -9.6090194E-03
         160  0.1605039     -1.8284559E-02
         161  0.1760520     -1.5113863E-02
         162  0.2127263     -7.6505034E-03
         163  0.2220511     -5.8036190E-03
         164  0.1905790     -1.2274317E-02
         165  0.2004605     -1.0304509E-02
         166  0.2748561      4.8683262E-03
         167  0.2849033      6.9721942E-03
         168  0.2018822     -9.9743102E-03
         169  0.1428528     -2.2087751E-02
         170  0.1407538     -2.2395177E-02
         171  0.1630748     -1.7645448E-02
         172  0.2084045     -8.3856927E-03
         173  0.2394032     -2.1060097E-03
         174  0.2060589     -8.7929778E-03
         175  0.1508635     -1.9964399E-02
         176  0.1200693     -2.6263367E-02
         177  9.1574214E-02 -3.2129090E-02
         178  7.2616860E-02 -3.6065895E-02
         179  0.1065047     -2.9223586E-02
         180  0.2034530     -9.4597312E-03
         181  0.2969083      9.6639972E-03
         182  0.3416798      1.8805306E-02
         183  0.3969484      2.9928192E-02
         184  0.4502299      4.0687896E-02
         185  0.4382608      3.8296442E-02
         186  0.3840134      2.7219022E-02
         187  0.3052472      1.1146856E-02
         188  0.2257467     -4.8788162E-03
         189  0.2189585     -6.1633908E-03
         190  0.2958972      9.3642380E-03
         191  0.3359235      1.7337058E-02
         192  0.2556288      8.7505387E-04
         193  0.1742175     -1.5737198E-02
         194  0.2139485     -7.6513342E-03
         195  0.2837238      6.7448639E-03
         196  0.2596648      2.2754667E-03
         197  0.2012343     -9.4941240E-03
         198  0.1955542     -1.0609847E-02
         199  0.2231750     -4.8363479E-03
         200  0.2512235      1.1245690E-03
         201  0.2625230      3.6028347E-03
         202  0.2479316      4.9768348E-04
         203  0.2255136     -4.2668800E-03
         204  0.1969136     -1.0194720E-02
         205  0.1648049     -1.6796229E-02
         206  0.1866622     -1.2238367E-02
         207  0.2690428      4.8230435E-03
         208  0.3514792      2.1845903E-02
         209  0.4008137      3.1866454E-02
         210  0.3753246      2.6373399E-02
         211  0.3056840      1.1858779E-02
         212  0.3087220      1.2405837E-02
         213  0.3406847      1.9038962E-02
         214  0.2697413      4.6674530E-03
         215  0.1651807     -1.6626764E-02
         216  0.1423319     -2.1258811E-02
         217  0.1379145     -2.2210309E-02
         218  9.7281620E-02 -3.0700834E-02
         219  0.1056549     -2.9177533E-02
         220  0.1800559     -1.3967599E-02
         221  0.2018233     -9.3557034E-03
         222  0.1471242     -2.0475207E-02
         223  0.1382448     -2.2471124E-02
         224  0.2471932     -4.6884088E-04
         225  0.3721545      2.4947362E-02
         226  0.4032442      3.1320736E-02
         227  0.3965940      2.9932803E-02
         228  0.3737579      2.5218209E-02
         229  0.2979747      9.8334560E-03
         230  0.2460975     -5.6618126E-04
         231  0.2464606     -3.4958730E-04
         232  0.2619681      2.8245754E-03
         233  0.3350633      1.7617170E-02
         234  0.4866937      4.8481677E-02
         235  0.5644740      6.4571731E-02
         236  0.4585982      4.3039400E-02
         237  0.3552609      2.1908432E-02
         238  0.3427055      1.9352216E-02
         239  0.2677638      4.1514575E-03
         240  0.1582489     -1.8146921E-02
         241  0.1279394     -2.4346057E-02
         242  0.1517137     -1.9452343E-02
         243  0.1948820     -1.0581711E-02
         244  0.2277278     -3.8895311E-03
         245  0.2233723     -4.7786697E-03
         246  0.2087035     -7.7311737E-03
         247  0.1774362     -1.4143674E-02
         248  0.1156360     -2.6880726E-02
         249  7.3714904E-02 -3.5486855E-02
         250  6.6923551E-02 -3.6855381E-02
         251  6.7091689E-02 -3.6881290E-02
         252  6.4297251E-02 -3.7531864E-02
         253  8.2612589E-02 -3.3775162E-02
         254  0.1656984     -1.6734941E-02
         255  0.2618045      2.9302058E-03
         256  0.2723025      5.0342376E-03
         257  0.2468843     -2.4715331E-04
         258  0.2912691      8.7912809E-03
         259  0.3741625      2.5791084E-02
         260  0.4062993      3.2382768E-02
         261  0.3542743      2.1687275E-02
         262  0.2342926     -2.9114466E-03
         263  0.1381301     -2.2646459E-02
         264  0.1541793     -1.9498944E-02
         265  0.2464419     -7.8596134E-04
         266  0.3226900      1.4843792E-02
         267  0.3297212      1.6535254E-02
         268  0.2719702      4.8687356E-03
         269  0.1894082     -1.2054930E-02
         270  0.1208349     -2.6096810E-02
         271  0.1074434     -2.8880637E-02
         272  0.1563839     -1.8977990E-02
         273  0.2397074     -1.8222063E-03
         274  0.3463864      2.0254802E-02
         275  0.3824180      2.7609199E-02
         276  0.2829771      7.2695082E-03
         277  0.2050170     -8.5064080E-03
         278  0.2198235     -5.4767127E-03
         279  0.1996308     -9.7003588E-03
         280  0.1438018     -2.1107728E-02
         281  0.1638612     -1.6962770E-02
         282  0.2494009      6.4653397E-04
         283  0.3376411      1.8957471E-02
         284  0.4290328      3.7715383E-02
         285  0.4592779      4.3762796E-02
         286  0.3723322      2.5873119E-02
         287  0.3134666      1.3716501E-02
         288  0.3487439      2.0892670E-02
         289  0.3381729      1.8880060E-02
         290  0.2692997      4.9400264E-03
         291  0.2137278     -6.4174319E-03
         292  0.1522480     -1.9036528E-02
         293  0.1312218     -2.3335341E-02
         294  0.2279588     -3.4782656E-03
         295  0.3719156      2.5984766E-02
         296  0.4157255      3.4851525E-02
         297  0.3358426      1.8427042E-02
         298  0.2933464      9.7326739E-03
         299  0.3652862      2.4461312E-02
         300  0.3776326      2.6956702E-02
         301  0.2475338      2.8319473E-04
         302  0.1481315     -2.0119777E-02
         303  0.1701336     -1.5747491E-02
         304  0.2236708     -4.9904459E-03
         305  0.2593665      2.2659430E-03
         306  0.2799827      6.7122234E-03
         307  0.2636271      3.6038824E-03
         308  0.2231796     -4.6896222E-03
         309  0.2027195     -9.0569844E-03
         310  0.2129067     -7.1297069E-03
         311  0.2645677      3.3371311E-03
         312  0.3536256      2.1484125E-02
         313  0.4073372      3.2432627E-02
         314  0.3777713      2.6398027E-02
         315  0.3092159      1.2384850E-02
         316  0.2605971      2.3794242E-03
         317  0.2268125     -4.5798863E-03
         318  0.1840419     -1.3288652E-02
         319  0.1733541     -1.5428993E-02
         320  0.1991937     -1.0077241E-02
         321  0.1981045     -1.0162571E-02
         322  0.1616899     -1.7555447E-02
         323  0.1119144     -2.7849387E-02
         324  6.2193569E-02 -3.8153086E-02
         325  3.6379464E-02 -4.3483831E-02
         326  3.6649968E-02 -4.3407880E-02
         327  5.7192910E-02 -3.9171576E-02
         328  0.1192182     -2.6553586E-02
         329  0.2121053     -7.7514732E-03
         330  0.2760395      5.3201872E-03
         331  0.2920664      8.9135924E-03
         332  0.2718519      4.9278392E-03
         333  0.2199345     -5.9390203E-03
         334  0.1754129     -1.5218952E-02
         335  0.1723268     -1.5765343E-02
         336  0.2156007     -6.8944497E-03
         337  0.3101174      1.2256344E-02
         338  0.3773995      2.5896903E-02
         339  0.3073248      1.1724680E-02
         340  0.1830265     -1.3443837E-02
         341  0.1679511     -1.6489668E-02
         342  0.2392658     -2.0584723E-03
         343  0.2867845      7.5394022E-03
         344  0.2904102      8.3007226E-03
         345  0.2820821      6.7039230E-03
         346  0.2866073      7.5839469E-03
         347  0.2950630      9.1390526E-03
         348  0.3280528      1.5834080E-02
         349  0.4351567      3.7704647E-02
         350  0.4920673      4.9326330E-02
         351  0.3695518      2.4433419E-02
         352  0.2247017     -5.0284206E-03
         353  0.2139810     -7.3040216E-03
         354  0.2502705     -4.6159425E-05
         355  0.2224315     -5.6884186E-03
         356  0.1869502     -1.2813633E-02
         357  0.2428811     -1.4666127E-03
         358  0.3375956      1.7701274E-02
         359  0.3881994      2.7984921E-02
         360  0.3766073      2.5676664E-02
         361  0.2800153      6.0908184E-03
         362  0.1658726     -1.7078910E-02
         363  0.1236800     -2.5656449E-02
         364  0.1287228     -2.4659757E-02
         365  0.1512572     -2.0122001E-02
         366  0.1681109     -1.6699018E-02
         367  0.1553767     -1.9246545E-02
         368  0.1730651     -1.5622741E-02
         369  0.2381129     -2.3602298E-03
         370  0.2582360      1.7564337E-03
         371  0.2181252     -6.4543262E-03
         372  0.1806843     -1.4119125E-02
         373  0.1769886     -1.4866063E-02
         374  0.2287412     -4.3977993E-03
         375  0.2852975      7.0405169E-03
         376  0.2738925      4.6924860E-03
         377  0.2657133      2.8103970E-03
         378  0.3034704      1.0275333E-02
         379  0.2988725      9.4954688E-03
         380  0.2417629     -1.8203427E-03
         381  0.2027549     -9.5845740E-03
         382  0.2067772     -8.7559568E-03
         383  0.2216757     -5.8313939E-03
         384  0.2603958      1.9061120E-03
         385  0.3758991      2.5209248E-02
         386  0.4777664      4.5737956E-02
         387  0.4529367      4.0625390E-02
         388  0.3515768      2.0131946E-02
         389  0.2400362     -2.3294832E-03
         390  0.1377684     -2.2970760E-02
         391  8.2370237E-02 -3.4108937E-02
         392  9.1987595E-02 -3.1915866E-02
         393  0.1268647     -2.4563711E-02
         394  0.1301876     -2.3845166E-02
         395  0.1467806     -2.0575060E-02
         396  0.2563627      1.6534542E-03
         397  0.3496023      2.0545688E-02
         398  0.3002134      1.0414051E-02
         399  0.2146882     -7.0077749E-03
         400  0.1796965     -1.4043636E-02
         401  0.1560436     -1.8721784E-02
         402  0.1714927     -1.5604033E-02
         403  0.2454158     -7.0992403E-04
         404  0.3287590      1.6261742E-02
         405  0.3751675      2.5819737E-02
         406  0.3209061      1.4825447E-02
         407  0.1973696     -1.0296957E-02
         408  0.1423711     -2.1520516E-02
         409  0.1642665     -1.7155375E-02
         410  0.1973012     -1.0492199E-02
         411  0.2620982      2.6096387E-03
         412  0.3340890      1.7006548E-02
         413  0.3544569      2.0926788E-02
         414  0.3438936      1.8957531E-02
         415  0.2954967      9.5088184E-03
         416  0.2048136     -8.7829540E-03
         417  0.1740171     -1.5192172E-02
         418  0.2455364     -8.7889656E-04
         419  0.3423741      1.8599113E-02
         420  0.4292344      3.6048889E-02
         421  0.4378350      3.7856009E-02
         422  0.3077977      1.1672743E-02
         423  0.2087748     -8.2135936E-03
         424  0.2378828     -2.2445584E-03
         425  0.2404999     -1.6799971E-03
         426  0.1678034     -1.6364900E-02
         427  0.1129383     -2.7479740E-02
         428  0.1465718     -2.0728141E-02
         429  0.2983232      9.8749120E-03
         430  0.4264771      3.5720311E-02
         431  0.3534198      2.0966819E-02
         432  0.2169660     -6.5975594E-03
         433  0.2201377     -5.9177275E-03
         434  0.2854959      7.4309213E-03
         435  0.3005359      1.0608899E-02
         436  0.2967142      9.9098040E-03
         437  0.2915945      8.8217547E-03
         438  0.2784789      6.0298522E-03
         439  0.2763588      5.5026338E-03
         440  0.2796004      6.1425013E-03
         441  0.2690480      4.0674638E-03
         442  0.2358814     -2.5260022E-03
         443  0.2073000     -8.2251299E-03
         444  0.2130250     -7.1346904E-03
         445  0.2112630     -7.6293680E-03
         446  0.1876912     -1.2456530E-02
         447  0.2213116     -5.7095899E-03
         448  0.3032702      1.0751063E-02
         449  0.3189998      1.3845598E-02
         450  0.2547239      8.4565877E-04
         451  0.1958732     -1.0957710E-02
         452  0.2046833     -9.0716537E-03
         453  0.2304795     -3.8783716E-03
         454  0.1936316     -1.1426666E-02
         455  0.1537274     -1.9553145E-02
         456  0.1625713     -1.7755657E-02
         457  0.1577217     -1.8679965E-02
         458  0.1264091     -2.4951303E-02
         459  0.1324323     -2.3721725E-02
         460  0.2115601     -7.8120255E-03
         461  0.3218090      1.4324477E-02
         462  0.3860425      2.7284738E-02
         463  0.3787405      2.6118761E-02
         464  0.3504467      2.0706642E-02
         465  0.3288066      1.6392218E-02
         466  0.3074933      1.2110761E-02
         467  0.3197575      1.4560078E-02
         468  0.3233390      1.5210370E-02
         469  0.2432043     -9.6099527E-04
         470  0.1634535     -1.7042933E-02
         471  0.2033649     -9.1015054E-03
         472  0.3247895      1.5223140E-02
         473  0.3572910      2.1823024E-02
         474  0.2363062     -2.3624243E-03
         475  0.1030007     -2.9154843E-02
         476  7.5416349E-02 -3.4731679E-02
         477  0.1546509     -1.8814446E-02
         478  0.2699765      4.2954148E-03
         479  0.3160639      1.3446639E-02
         480  0.3106333      1.2297275E-02
         481  0.3265267      1.5547080E-02
         482  0.3040706      1.1097183E-02
         483  0.2306946     -3.6791561E-03
         484  0.2185794     -6.2040342E-03
         485  0.2523800      4.4039724E-04
         486  0.2439729     -1.3676555E-03
         487  0.2372205     -2.7231562E-03
         488  0.2796263      5.8352067E-03
         489  0.3346999      1.6874922E-02
         490  0.3424738      1.8318666E-02
         491  0.2627133      2.1966028E-03
         492  0.1743321     -1.5467189E-02
         493  0.1737878     -1.5390230E-02
         494  0.2130465     -7.5304518E-03
         495  0.2424564     -1.9212666E-03
         496  0.2597046      1.4012859E-03
         497  0.2267841     -4.9497224E-03
         498  0.1955658     -1.0953302E-02
         499  0.2390030     -2.3019467E-03
         500  0.2595022      1.6181094E-03
         501  0.1751780     -1.5292371E-02
         502  8.9683093E-02 -3.2289494E-02
         503  0.1172465     -2.6686009E-02
         504  0.2157471     -6.9472562E-03
         505  0.2661171      3.0739794E-03
         506  0.2519149      1.1068714E-04
         507  0.2490556     -4.8370301E-04
         508  0.2552433      8.1705448E-04
         509  0.2477264     -6.8974117E-04
         510  0.2741875      4.5515797E-03
         511  0.3018983      1.0037619E-02
         512  0.2730545      4.1658906E-03
         513  0.2206808     -6.4062565E-03
         514  0.1762425     -1.5290418E-02
         515  0.1626178     -1.7984672E-02
         516  0.1825395     -1.3972418E-02
         517  0.2225515     -5.9190472E-03
         518  0.2805851      5.6860270E-03
         519  0.3211239      1.3645803E-02
         520  0.3462610      1.8346190E-02
         521  0.3869278      2.6153650E-02
         522  0.3822613      2.5285566E-02
         523  0.3122852      1.1664017E-02
         524  0.2937242      8.1031239E-03
         525  0.3384365      1.6964195E-02
         526  0.3366455      1.6555311E-02
         527  0.2802571      5.2533853E-03
         528  0.2369840     -3.4403815E-03
         529  0.2402989     -2.8992274E-03
         530  0.2546461     -1.5353903E-04
         531  0.2472571     -1.5049835E-03
         532  0.2573411      7.3805789E-04
         533  0.2733459      3.9077848E-03
         534  0.2353725     -3.8613691E-03
         535  0.1846620     -1.4020070E-02
         536  0.1842005     -1.4078240E-02
         537  0.1976995     -1.1472324E-02
         538  0.2021753     -1.0674356E-02
         539  0.2552448     -7.9565900E-05
         540  0.3142999      1.1747406E-02
         541  0.2745607      3.8395063E-03
         542  0.2160349     -7.7132359E-03
         543  0.2432842     -1.9992872E-03
         544  0.2534516      2.6539055E-04
         545  0.1723972     -1.5940964E-02
         546  0.1321134     -2.3885410E-02
         547  0.2112718     -7.7652340E-03
         548  0.3076643      1.1742200E-02
         549  0.3602038      2.2160048E-02
         550  0.3513787      2.0203857E-02
         551  0.2501933     -1.4856007E-04
         552  0.1430874     -2.1675363E-02
         553  0.1308337     -2.4215955E-02
         554  0.2020986     -9.9393809E-03
         555  0.2548715      6.2549068E-04
         556  0.2184424     -6.8039452E-03
         557  0.2228878     -5.9608640E-03
         558  0.3526829      2.0559860E-02
         559  0.4352750      3.8320072E-02
         560  0.3583127      2.2998299E-02
         561  0.2386756     -1.5975615E-03
         562  0.1748268     -1.4796608E-02
         563  0.1536022     -1.9175163E-02
         564  0.1863947     -1.2421054E-02
         565  0.2737959      5.4401723E-03
         566  0.3735971      2.5729181E-02
         567  0.4854087      4.8462771E-02
         568  0.5381563      5.9155736E-02
         569  0.4125878      3.3465780E-02
         570  0.1980070     -1.0317137E-02
         571  6.9403924E-02 -3.6508974E-02
         572  4.8682533E-02 -4.0689658E-02
         573  9.8410070E-02 -3.0498665E-02
         574  0.1673700     -1.6473243E-02
         575  0.1960991     -1.0796444E-02
         576  0.2123909     -7.6498366E-03
         577  0.2174648     -6.6450345E-03
         578  0.1687405     -1.6507780E-02
         579  0.1535521     -1.9544804E-02
         580  0.2426375     -1.3867355E-03
         581  0.3425525      1.8979277E-02
         582  0.3641285      2.3417035E-02
         583  0.3209393      1.4656720E-02
         584  0.2606919      2.3694641E-03
         585  0.2298504     -4.0269550E-03
         586  0.2582047      1.5636099E-03
         587  0.2932991      8.5775610E-03
         588  0.3077562      1.1503133E-02
         589  0.3598860      2.2317717E-02
         590  0.3649089      2.3687618E-02
         591  0.2295995     -3.8538647E-03
         592  8.8364184E-02 -3.2768179E-02
         593  4.8815768E-02 -4.0833022E-02
         594  6.9424830E-02 -3.6590744E-02
         595  0.1320434     -2.3784706E-02
         596  0.2342610     -2.8978069E-03
         597  0.2947123      9.4483281E-03
         598  0.2934449      9.2477947E-03
         599  0.3082464      1.2380108E-02
         600  0.2992112      1.0644225E-02
         601  0.2279320     -3.8215800E-03
         602  0.1848730     -1.2622333E-02
         603  0.1887439     -1.1911514E-02
         604  0.2156439     -6.5272404E-03
         605  0.2980664      1.0088799E-02
         606  0.3823667      2.7071860E-02
         607  0.3893740      2.8444182E-02
         608  0.3634958      2.3098733E-02
         609  0.3346144      1.7060760E-02
         610  0.2994358      9.8920222E-03
         611  0.2999389      1.0150010E-02
         612  0.3712130      2.4805039E-02
         613  0.4863910      4.8289221E-02
         614  0.5096848      5.2926622E-02
         615  0.3956752      2.9545048E-02
         616  0.2978349      9.5262919E-03
         617  0.2664677      3.1682453E-03
         618  0.2190051     -6.4188363E-03
         619  0.1721412     -1.5943633E-02
         620  0.1803609     -1.4260615E-02
         621  0.1867590     -1.2847922E-02
         622  0.1348831     -2.3310374E-02
         623  8.7471962E-02 -3.3055846E-02
         624  8.0785513E-02 -3.4595978E-02
         625  7.9390489E-02 -3.4941573E-02
         626  8.6826794E-02 -3.3431794E-02
         627  9.7896419E-02 -3.1181352E-02
         628  9.9947892E-02 -3.0568223E-02
         629  0.1264523     -2.4889309E-02
         630  0.1626623     -1.7307987E-02
         631  0.1614508     -1.7599741E-02
         632  0.1350282     -2.3158604E-02
         633  0.1259413     -2.5160182E-02
         634  0.1724110     -1.5675731E-02
         635  0.2641507      3.0532687E-03
         636  0.3259802      1.5600519E-02
         637  0.3118919      1.2976316E-02
         638  0.2665786      4.2730914E-03
         639  0.2697167      5.1404699E-03
         640  0.3317449      1.7810078E-02
         641  0.3733044      2.6276095E-02
         642  0.3462256      2.0718111E-02
         643  0.2943023      1.0120479E-02
         644  0.2378801     -1.4727715E-03
         645  0.1632402     -1.6883817E-02
         646  0.1025074     -2.9364303E-02
         647  0.1294775     -2.3775402E-02
         648  0.2829843      7.5813192E-03
         649  0.4032936      3.1958289E-02
         650  0.3225479      1.5338416E-02
         651  0.1800940     -1.3680375E-02
         652  0.1464923     -2.0498130E-02
         653  0.1952038     -1.0649542E-02
         654  0.2908138      8.7403227E-03
         655  0.3843327      2.7768342E-02
         656  0.4122691      3.3491865E-02
         657  0.4525154      4.1631225E-02
         658  0.5766973      6.6823207E-02
         659  0.6608090      8.4044375E-02
         660  0.5606963      6.3796893E-02
         661  0.3354624      1.7912250E-02
         662  0.1487305     -2.0223718E-02
         663  5.8386300E-02 -3.8719326E-02
         664  4.2761207E-02 -4.1957729E-02
         665  8.4389217E-02 -3.3565156E-02
         666  0.1254566     -2.5298627E-02
         667  0.1404466     -2.2235436E-02
         668  0.2016927     -9.7275805E-03
         669  0.2687094      3.8817201E-03
         670  0.2357779     -2.8535433E-03
         671  0.1965171     -1.0876319E-02
         672  0.2526614      4.8773931E-04
         673  0.3512643      2.0474808E-02
         674  0.3963691      2.9544944E-02
         675  0.3121401      1.2383816E-02
         676  0.1791430     -1.4513236E-02
         677  0.1408114     -2.2183793E-02
         678  0.1640811     -1.7544022E-02
         679  0.1734423     -1.5709605E-02
         680  0.2022587     -9.6539250E-03
         681  0.2402178     -1.6629489E-03
         682  0.2126503     -7.2079599E-03
         683  0.1566782     -1.8666599E-02
         684  0.1852876     -1.2939830E-02
         685  0.3210614      1.4652840E-02
         686  0.4249096      3.5960566E-02
         687  0.3579586      2.2432312E-02
         688  0.2258938     -4.4400073E-03
         689  0.2030636     -9.1313962E-03
         690  0.2563293      1.6205128E-03
         691  0.2797063      6.3147065E-03
         692  0.2531573      9.1118488E-04
         693  0.2025326     -9.3113128E-03
         694  0.1842491     -1.2984805E-02
         695  0.2146371     -6.9015985E-03
         696  0.2147080     -6.9504464E-03
         697  0.1749731     -1.4899611E-02
         698  0.2028385     -9.1813421E-03
         699  0.3011331      1.0587991E-02
         700  0.3667812      2.3691967E-02
         701  0.3732296      2.4952725E-02
         702  0.3113112      1.2488629E-02
         703  0.1852650     -1.3015722E-02
         704  9.9388853E-02 -3.0492246E-02
         705  9.1476150E-02 -3.2119971E-02
         706  9.5107272E-02 -3.1358082E-02
         707  0.1109134     -2.8229017E-02
         708  0.1811163     -1.4020154E-02
         709  0.3033512      1.0891100E-02
         710  0.4188022      3.4341078E-02
         711  0.4233282      3.5147570E-02
         712  0.2952272      9.0468694E-03
         713  0.1627827     -1.7904188E-02
         714  0.1376182     -2.3108477E-02
         715  0.2122233     -8.1217838E-03
         716  0.3298647      1.5565383E-02
         717  0.3709486      2.3834107E-02
         718  0.2938215      8.3098439E-03
         719  0.2526821      1.1685769E-04
         720  0.2730611      4.4270479E-03
         721  0.2350741     -3.0211806E-03
         722  0.1784246     -1.4374941E-02
         723  0.1859629     -1.2849293E-02
         724  0.2149549     -6.9347941E-03
         725  0.2206473     -5.7665445E-03
         726  0.2332572     -3.3182215E-03
         727  0.3041765      1.0905301E-02
         728  0.4242202      3.5055753E-02
         729  0.4492052      3.9968103E-02
         730  0.3271039      1.5232231E-02
         731  0.2429042     -1.7239398E-03
         732  0.2475554     -6.1835354E-04
         733  0.2252609     -4.9200482E-03
         734  0.1977617     -1.0422088E-02
         735  0.2053975     -9.0352530E-03
         736  0.1899901     -1.2317524E-02
         737  0.1542931     -1.9470828E-02
         738  0.1753028     -1.5022320E-02
         739  0.2771840      5.5852802E-03
         740  0.3577513      2.1691130E-02
         741  0.3177662      1.3559587E-02
         742  0.2158995     -6.9279755E-03
         743  0.1482604     -2.0570898E-02
         744  0.1161440     -2.7130749E-02
         745  9.2202291E-02 -3.2044165E-02
