           0  0.1990650     -8.3887942E-02
           1  0.2142861     -5.8813017E-02
           2  0.2393664     -1.7464727E-02
           3  0.2493137     -1.1019587E-03
           4  0.2498975     -1.6075022E-04
           5  0.2505206      8.4498094E-04
           6  0.2509843      1.6155450E-03
           7  0.2509914      1.6478830E-03
           8  0.2509298      1.5225156E-03
           9  0.2508377      1.3570229E-03
          10  0.2508186      1.3436463E-03
          11  0.2506670      1.1041031E-03
          12  0.2507025      1.1471080E-03
          13  0.2506496      1.0476751E-03
          14  0.2505730      9.3342416E-04
          15  0.2505956      9.8219491E-04
          16  0.2506451      1.0461982E-03
          17  0.2506022      9.6615980E-04
          18  0.2505312      8.6325739E-04
          19  0.2504839      7.9741998E-04
          20  0.2504200      6.8128260E-04
          21  0.2504272      6.7783473E-04
          22  0.2504807      7.7681820E-04
          23  0.2504937      8.0715178E-04
          24  0.2504469      7.2094594E-04
          25  0.2504886      7.8386400E-04
          26  0.2504688      7.5419067E-04
          27  0.2503412      5.4712425E-04
          28  0.2503761      6.0202659E-04
          29  0.2503991      6.3668290E-04
          30  0.2503221      5.1297393E-04
          31  0.2504268      6.9061067E-04
          32  0.2503101      4.9015431E-04
          33  0.2503712      5.8657408E-04
          34  0.2502503      3.9377436E-04
          35  0.2502531      4.0501662E-04
          36  0.2502732      4.3583050E-04
          37  0.2503351      5.3330610E-04
          38  0.2503209      5.0966570E-04
          39  0.2503507      5.5914029E-04
          40  0.2502792      4.4074841E-04
          41  0.2502706      4.3098317E-04
          42  0.2502520      3.9686330E-04
          43  0.2501985      3.1178218E-04
          44  0.2502477      3.9401688E-04
          45  0.2502014      3.1579618E-04
          46  0.2501512      2.2631662E-04
          47  0.2503061      4.8291867E-04
          48  0.2503137      4.9130066E-04
          49  0.2502918      4.5894619E-04
          50  0.2502663      4.1378423E-04
          51  0.2502172      3.3187322E-04
          52  0.2501951      2.9639553E-04
          53  0.2501754      2.6324057E-04
          54  0.2501661      2.5401040E-04
          55  0.2501970      2.9502893E-04
          56  0.2502317      3.5119164E-04
          57  0.2502397      3.7026586E-04
          58  0.2501721      2.6687348E-04
          59  0.2501346      2.0261644E-04
          60  0.2502315      3.5791422E-04
          61  0.2502446      3.8016625E-04
          62  0.2502181      3.3550028E-04
          63  0.2502250      3.4715430E-04
          64  0.2500941      1.3301834E-04
          65  0.2501765      2.7072601E-04
          66  0.2502142      3.3234447E-04
          67  0.2501059      1.5199611E-04
          68  0.2501315      1.9280973E-04
          69  0.2502323      3.6284086E-04
          70  0.2502283      3.5311704E-04
          71  0.2502455      3.7470282E-04
          72  0.2502165      3.3091320E-04
          73  0.2501723      2.5931987E-04
          74  0.2502969      4.6997701E-04
          75  0.2501425      2.1014828E-04
          76  0.2501197      1.7172274E-04
          77  0.2501550      2.2963640E-04
          78  0.2501312      1.9004417E-04
          79  0.2502207      3.3089466E-04
          80  0.2501596      2.3244259E-04
          81  0.2501904      2.8512991E-04
          82  0.2501881      2.7938676E-04
          83  0.2502328      3.5174773E-04
          84  0.2502674      4.0009464E-04
          85  0.2502490      3.7297118E-04
          86  0.2501633      2.3348561E-04
          87  0.2500979      1.2325498E-04
          88  0.2501048      1.3761832E-04
          89  0.2501736      2.5282503E-04
          90  0.2502144      3.0996909E-04
          91  0.2501084      1.4038690E-04
          92  0.2501335      1.8356634E-04
          93  0.2501919      2.7949768E-04
          94  0.2499961     -4.5241883E-05
          95  0.2500979      1.1630668E-04
          96  0.2502234      3.2972146E-04
          97  0.2500974      1.2451786E-04
          98  0.2501987      2.8793953E-04
          99  0.2503014      4.5456309E-04
         100  0.2501918      2.7728730E-04
         101  0.2501487      2.0514068E-04
         102  0.2501579      2.2006380E-04
         103  0.2500646      6.6288048E-05
         104  0.2501242      1.6622517E-04
         105  0.2500494      4.1168591E-05
         106  0.2500450      3.1989402E-05
         107  0.2501460      1.9799288E-04
         108  0.2501384      1.8168455E-04
         109  0.2502749      4.1133881E-04
         110  0.2502405      3.5529974E-04
         111  0.2502318      3.4531983E-04
         112  0.2501315      1.7502050E-04
         113  0.2501729      2.4225093E-04
         114  0.2500035     -3.2544027E-05
         115  0.2500168     -7.1965374E-06
         116  0.2501293      1.7378676E-04
         117  0.2502516      3.7588881E-04
         118  0.2501752      2.5106670E-04
         119  0.2500522      4.6244440E-05
         120  0.2500721      8.1755934E-05
         121  0.2501248      1.7258302E-04
         122  0.2500716      7.9952013E-05
         123  0.2502102      3.1076025E-04
         124  0.2500520      5.0651845E-05
         125  0.2501075      1.3864957E-04
         126  0.2501275      1.7563307E-04
         127  0.2501189      1.5984787E-04
         128  0.2500677      8.0722690E-05
         129  0.2501083      1.4574338E-04
         130  0.2501706      2.4763372E-04
         131  0.2501424      1.9910022E-04
         132  0.2500831      1.0232563E-04
         133  0.2501310      1.8464902E-04
         134  0.2499864     -5.2662166E-05
         135  0.2500853      1.1097479E-04
